PlaceName,Etymology,Derivation,ReferenceTitle
Birling,'*Baerla's people'.,-ingas Old English - The people of . . . ; the people called after . . .; Personal name (Old English) Old English - Personal name,Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names
Birtley,'Bright clearing'.,"beorht Old English - Bright, clear.; lēah Old English - A forest, wood, glade, clearing; (later) a pasture, meadow.",Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bitchfield,'Beech-tree open land'.,"bēce Old English - A beech-tree.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names
Black Callerton,'Calves' hill'. 'Black' to distinguish from High and Little Callerton.,"blæc Old English - Black, dark-coloured, dark.; calf Old English; dūn Old English - A hill.",A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; Watts; Cambridge Dictionary of English Place-names
Black Carts and Ryehill,"Originally a township in Simonburn ancient parish, it was made a separate civil parish in 1866.",Obscure element Unknown - Obscure element,Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Black Heddon,'Heath hill'. 'Black' to distinguish from other Heddons.,dūn Old English - A hill.; hǣð Old English - Heather; a tract of uncultivated land.,Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; A.D. Mills; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names
Blekinsopp,"'Valley', with an obscure first element, perhaps a personal name.",hop Old English - A valley; a remote enclosed space; a piece of enclosed land in a fen; an enclosure in marsh or moor.; Obscure element Unknown - Obscure element; Personal name (Uncertain) Unknown - Personal name,Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bockenfield,'Field growing with beech-trees'.,"bōcen Old English - Beechen; growing with beech-trees.; feld Old English - Open country, unencumbered ground (eg. land without trees as opposed to forest, level ground as opposed to hills, land without buildings); arable land (from late tenth century).",Mawer; Place-names of Northumberland and Durham.; E. Ekwall; Dictionary of English Place-Names; Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names
Bolam,"'Uncertain. At the tree-trunks', 'at the dwellings' or 'at the smooth, rounded hill'.","bol Old English - A smooth, rounded hill.; bola Old English - A tree-trunk, a log, a plank.; bolr Old Norse - A tree-trunk; perhaps also a log, a plank.",Watts; Cambridge Dictionary of English Place-names; A.D. Mills; Dictionary of English Place-Names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.
Bolton,'Collection of buildings'.,"bōðl-tūn Old English - An enclosure with buildings, a collection of buildings.",Watts; Cambridge Dictionary of English Place-names; E. Ekwall; Dictionary of English Place-Names; Mawer; Place-names of Northumberland and Durham.; A.D. Mills; Dictionary of English Place-Names
